objectid_1,objectid,po_legalst,po_legal_1,po_hgu,po_area_hg,subgroup,groupid,source,zsl,group_comp,shape_leng,type,area_ha,country,company,name,gfwid,globalid,shape_Length,shape_Area
1583,1583, , , ,0, ,99,varies,0,No group,35104.6999363, ,4317,IDN,PT. AGRA MASANG PERKASA,PT. AGRA MASANG PERKASA 2,6b592cda-8707-443e-9b6a-3992c4223695,{AAEDBEB5-7A2C-41CE-B9B1-7ACB94BBF016},35104.699887142,43457822.706005
1584,1584, , , ,0, ,99,varies,0,No group,56701.1889995, ,7499,IDN,PT. AGRO WIRATAMA,PT. AGRO WIRATAMA 2,ef856d1d-d67a-4ec8-a2d3-96a4e4534852,{4A778CC9-8D76-40D8-B8AF-69F330B793B8},56701.1892392428,75499105.8108433
1585,1585, , , ,0, ,99,varies,0,No group,9064.10131431, ,410,IDN,PT. ALAM PERMAI SUMBAR NUSA,PT. ALAM PERMAI SUMBAR NUSA 2,83a00732-e004-41a4-95f4-7b807e55100d,{3FCA392C-3901-4153-9265-7E0C4E3DF87F},9064.10128825553,4132127.43184728
1586,1586, , , ,0, ,99,varies,0,No group,27875.9491203, ,2600,IDN,BAKRI PASAMAN PLANTATION,BAKRI PASAMAN PLANTATION,fc2abbea-72ba-4673-b981-abaf9ce19531,{BE3ECF22-4304-48E9-AAF9-6B527785A92D},27875.9489677202,26176527.0178548
1587,1587, , , ,0, ,99,varies,0,No group,12715.2150821, ,570,IDN,BANGUN AGAM PERMAI,BANGUN AGAM PERMAI,e8d220ac-5271-488e-9a0e-31a604a231d4,{BEE6D908-FA9C-4B60-A18B-A0D4C05A2A97},12715.2152752117,5739960.82780038
1588,1588, , , ,0, ,99,varies,0,No group,29449.0554868, ,1981,IDN,PASAMAN PERMAI,PASAMAN PERMAI,2f7394fa-a145-4e0c-8df5-3efbd950a803,{BFAA6C38-7371-478A-8581-2603581EFB96},29449.0558083025,19946814.1519125
1589,1589, , , ,0, ,99,varies,0,No group,45379.5136321, ,4868,IDN,PERMATA HIJAU PASAMAN,PERMATA HIJAU PASAMAN 1,ccc8650b-8833-4546-b768-deec1e4c2b8c,{A281299F-7EAF-4C30-93CE-4D532FCD97BF},45379.513971567,49008157.8331811
1590,1590, , , ,0, ,99,varies,0,No group,20561.5018248, ,1781,IDN,PERMATA HIJAU PASAMAN,PERMATA HIJAU PASAMAN 2,05e5f54d-eb12-4345-a8e9-e50aa4ded36f,{CA342E60-1C75-41A3-B086-8B2EADA0421F},20561.5020600748,17928668.7295566
1591,1591, , , ,0, ,99,varies,0,No group,63906.9733689, ,12474,IDN,PTPN VI PERSERO,PTPN VI PERSERO,8561bbeb-df35-45a1-ac6e-e11fad5d12e7,{3E7DDC5D-28D1-4AEC-A16C-C27D166E9774},63906.9732613547,125658702.616544
1592,1592, , , ,0, ,99,varies,0,No group,36291.480418, ,5227,IDN,PT. BINA PRATAMA SAKATO JAYA,PT. BINA PRATAMA SAKATO JAYA 2,7493f761-a451-4498-afda-61e12a2ea758,{9336DD2F-D28A-411A-A3C9-4B6451A6E3DE},36291.480385876,52649320.9214092
1593,1593, , , ,0, ,99,varies,0,No group,65726.8691413, ,10722,IDN,PT. TIDAR KERINCI AGUNG,PT. TIDAR KERINCI AGUNG 2,1fb54361-fa60-4a47-8440-c4c353a10b6e,{83ACC9D9-8820-4764-94E3-F566ED452D1E},65726.8697037267,108012479.63634
1594,1594, , , ,0, ,99,varies,0,No group,46630.3038323, ,7238,IDN,PT. TRI SANGGA GUNA,PT. TRI SANGGA GUNA,41094891-d554-4d35-8c2b-f5c432cc4191,{551A0841-860A-4ABF-9161-5C8EE34D622B},46630.3042547236,72871207.7301905
1595,1595, , , ,0, ,99,varies,0,No group,31710.1343763, ,4884,IDN,PT. ANAM KOTO,PT. ANAM KOTO 6,21dcdca6-8145-4eb4-8002-e9d596ca39e1,{55E60A26-D9C1-4CB1-A3BD-D9E4C4691448},31710.1339203821,49171781.8876378
1596,1596, , , ,0, ,99,varies,0,No group,7379.84597731, ,183,IDN,PT. PERKEBUNAN X,PT. PERKEBUNAN X,a3773c1f-f33e-4e7e-b24b-e8af814c0ec3,{167C4045-8785-4604-B856-383A4D2ACBDB},7379.84581416501,1854427.60719708
1597,1597, , , ,0, ,99,varies,0,No group,62384.0858555, ,14738,IDN,PT. BUMI SUMBER SARI SAKTI,PT. BUMI SUMBER SARI SAKTI,e74b3401-c0fb-478a-8c34-e837715c65ca,{33547A97-801F-415D-BCC1-154A4DC85129},62384.0858688661,149461392.969118
1598,1598, , , ,0, ,99,varies,0,No group,12185.9994279, ,348,IDN,YUS KARTONO CS,YUS KARTONO CS,23b23e45-cdab-4c70-ad92-e32736994be7,{31CB6278-0C55-4F29-9DDF-16185CC33AB8},12185.999376046,3523265.85719244
1599,1599, , , ,0, ,99,varies,0,No group,75204.1935656, ,16241,IDN,PT. CENTRAL PERTIWI BRATASENA,PT. CENTRAL PERTIWI BRATASENA,ce3df0e2-c587-4166-8f7b-b9b5400a9ff7,{E4B7A754-D810-4124-9CA5-1573846A2565},75204.1938939927,164538687.375596
1600,1600, , , ,0, ,99,varies,0,No group,120206.294077, ,27065,IDN,PT. Indo Lampung Delta Permai,PT. Indo Lampung Delta Permai,9421211c-2e5e-443a-a156-c455411ac172,{4046E78C-1070-4BB0-9C1F-834F2EB3A3D7},120206.294120354,274098602.537467
1601,1601, , , ,0, ,99,varies,0,No group,23142.4088501, ,2373,IDN,PT. ERASKA AGRO KARYA UTAMA,PT. ERASKA AGRO KARYA UTAMA,48fa0eec-22ac-4fd8-9cfe-fa28adee2c72,{B74585B9-5EB7-4A20-85F6-70EE4648059B},23142.408697448,24114406.4763795
1602,1602, , , ,0, ,99,varies,0,No group,14011.1621889, ,772,IDN,TRANSPOLRI JAYAGUNA,TRANSPOLRI JAYAGUNA,9d57646a-1e96-45c1-bd6e-09009374796d,{34E22972-59A0-4C2D-9563-2A33D7BEF262},14011.1620491661,7831345.09732547
1603,1603, , , ,0, ,99,varies,0,No group,70268.1423398, ,12871,IDN,PT. INDO LAMPUNG PERKASA,PT. INDO LAMPUNG PERKASA,b758029f-599b-4018-b8c1-5eb57dcc5ab0,{CCE49C58-1ACC-4269-8E37-DF56787E945A},70268.1426650603,130359526.124458
1604,1604, , , ,0, ,99,varies,0,No group,93879.2966774, ,14805,IDN,PT. INDO LAMPUNG BUANA MAKMUR,PT. INDO LAMPUNG BUANA MAKMUR,c579e87e-6ab2-4f43-939e-f15043eaea7d,{1890A769-147C-4913-945E-808549BD82E7},93879.2964797395,149974963.205747
1605,1605,Izin Lokasi,Izin Lokasi, ,0, ,17,varies,0,Duta Palma Group,57241.04658,Izin Lokasi,14554,IDN,PT. PALMA SATU,PT. PALMA SATU,fd898450-ba9f-41c1-b1bc-4799db296ffc,{701E6D94-6608-41FA-8F78-702110028DFD},57241.0467616378,146531026.645802
1606,1606,Pencadangan,Pencadangan, ,0, ,99,varies,0,No group,53302.6805593,Pencadangan,11151,IDN,PT. DWIMAJAYA UTAMA,PT. DWIMAJAYA UTAMA,d7d9dfda-59e6-486b-af5b-fbce5ff32902,{6CD13153-50E2-4822-9566-D0B917AC51A0},53302.6805085962,112325158.951994
1607,1607,Pencadangan,Pencadangan, ,0, ,99,varies,0,No group,65782.1029799,Pencadangan,13324,IDN,PT. ADEI CRUMB RUBBER,PT. ADEI CRUMB RUBBER 1,e90b27e6-0737-49e6-ad42-697f4fdc4a31,{A475A90E-5FB8-402C-81C7-1DBBB0DBA5EC},65782.1029386719,134192736.016225
1608,1608,"HGU : 2.827,00 Ha",HGU, ,0, ,94,varies,0,Surya Dumai Group,58253.0328732,HGU,11191,IDN,PT. PERDANA INTI SAWIT,PT. PERDANA INTI SAWIT,e973efdd-79f7-4a5e-85ce-7fb62aa5ff04,{01E209C8-BE45-4BD8-AD1D-8DA446DA2AE8},58253.0328077539,112709728.463957
1609,1609,"HGU : 12.737,00 Ha",HGU, ,0, ,103,varies,0,Rokan Group,59076.6495142,HGU,13418,IDN,PT. ROKAN ERA SUBUR,PT. ROKAN ERA SUBUR,c796ff7e-fb4a-47f9-8a9f-5b69ecd3538b,{2B52D1C1-55F9-40AD-8187-E1611FB634BF},59076.649130306,135135036.402312
1610,1610,"HGU : 4.037,100 Ha",HGU,No. 55/HGU/BPN/2000,4037.1, ,99,varies,0,No group,142855.134141,HGU,24289,IDN,PT. TRISETYA USAHA MANDIRI,PT. TRISETYA USAHA MANDIRI 1,05edc29f-f300-4114-92c0-18d2ece5aedc,{FC1D7792-A830-4FE6-8362-58C1EBBAF5AA},142855.133873029,244595264.005837
1611,1611,"HGU : 7.000,00 Ha",HGU,No. 58/HGU/BPN/96,7000, ,17,varies,0,Duta Palma Group,45285.0671928,HGU,7536,IDN,PT. ELUAN MAHKOTA,PT. ELUAN MAHKOTA,7d8b20df-6f48-40a6-962b-edbbb88fc68f,{B5A9E338-D1A4-41C9-885C-97D883218388},45285.0672911661,75886327.8405132
1612,1612,"HGU : 7.094,00 Ha",HGU,No. 19/HGU/BPN/98,7094, ,99,varies,0,No group,57831.331683,HGU,6842,IDN,PT. TEGUH KARSAWANA LESTARI,PT. TEGUH KARSAWANA LESTARI,14a21aa1-20a1-4db0-b9f1-5ef3a45a3753,{9B949AC5-D395-4559-A433-1066346ECEC9},57831.3321458928,68899003.49952
1613,1613,"HGU : 9.554,00 Ha",HGU,No. 42/HGU/BPN/94,9554, ,16,varies,0,Dumai Indah Group,41835.6579138,HGU,8441,IDN,PT. INTI KAMPARINDO SEJAHTERA,PT. INTI KAMPARINDO SEJAHTERA,43fa9a90-b507-4970-ad65-f16c45f328cb,{729B411D-CC72-400C-8443-0C7370868A98},41835.6576020988,84997355.5427296
1614,1614,"HGU : 6.200,00 Ha",HGU,No. 36/HGU/BPN/94,6200, ,37,varies,12,KLK,92229.836367,HGU,6139,IDN,PT. SEKAR BUMI ALAM LESTARI,PT. SEKAR BUMI ALAM LESTARI,cf57f768-ad6b-4692-918e-08451b89d4cd,{08C7023F-8090-4CEC-8CF5-192954DB1E20},92229.8365375749,61814998.3642385
1615,1615,"HGU : 3.016,00 Ha",HGU,No. 91/HGU/BPN/97,3016, ,68,varies,0,Sinar Mas,46844.1214604,HGU,10424,IDN,PT. BUANA WIRA LESTARI,PT. BUANA WIRA LESTARI 1,0c5d9909-1ec2-4582-88ed-4c7b84a37429,{80B1B1BB-CCD2-4D37-901D-2E2C41AF6134},46844.121534211,104961668.7858
1616,1616,Aspek PGT,Aspek PGT, ,0, ,94,varies,0,Surya Dumai Group,48971.8201983,Aspek PGT,6757,IDN,PT. PRIATAMA RIAU,PT. PRIATAMA RIAU,2947b287-5aca-4be0-871f-1330df8e0a5f,{3BD774DB-4641-41E2-91E5-761902B56A66},48971.8200616881,68031650.5827273
1617,1617,"HGU : 7.461,00",HGU,No. 134/HGU/BPN/97,7461,Astra Agro Lestari,5,varies,1,Astra International,41219.3933499,HGU,8648,IDN,PT. KIMIA TIRTA UTAMA,PT. KIMIA TIRTA UTAMA,7b822721-4b86-4d14-bff3-8e5327e8b445,{600E4C34-7EDF-4690-A112-207AC6282885},41219.3933877519,87078779.6599622
1618,1618,"HGU : 4.124,00 Ha",HGU,No. 63/HGU/BPN/96,4124,Asian Agri,102,varies,0,RGE Group,33883.1020748,HGU,5414,IDN,PT. TUNGGAL YUNUS,PT. TUNGGAL YUNUS,4d05f887-3651-4afc-938a-af507059c512,{83F26972-23C2-4FC6-9CD7-A8DC4C8DCF7E},33883.101985478,54511580.7984057
1619,1619, , , ,0,Asian Agri,102,varies,0,RGE Group,83742.3278149, ,9101,IDN,PT. INTI INDO SAWIT SUBUR,PT. INTI INDO SAWIT SUBUR 2,774d1f5e-b0c5-4073-a1f4-95668ce2db0d,{A52AC9BD-6993-4F16-9686-D57A204CC191},83742.3278651101,91632739.4217292
1620,1620, , , ,0,Asian Agri,102,varies,0,RGE Group,2547.4326727, ,20,IDN,PT. INTI INDO SAWIT SUBUR,PT. INTI INDO SAWIT SUBUR 3,ea9c3f40-7cf6-4c22-9bd3-710622382080,{C7F7A4A6-EA37-459E-B24B-31F3E25D948F},2547.43243910923,200307.900337193
1621,1621, , , ,0,Asian Agri,102,varies,0,RGE Group,288.79749542, ,0,IDN,PT. INTI INDO SAWIT SUBUR,PT. INTI INDO SAWIT SUBUR 4,0989669f-84db-4ad2-aaa4-7f458f9c538c,{FE722C50-9482-458E-ABA6-9ACF6E10812C},288.797575113372,421.853407559153
1622,1622,"HGU :  1.430,25 Ha",HGU,No. 41/HGU/BPN/94,1430.25, ,94,varies,0,Surya Dumai Group,31056.2743722,HGU,4980,IDN,PT. SURYA INTI SARI RAYA,PT. SURYA INTI SARI RAYA 1,b4f8755c-adb3-46d2-8c15-24f529942017,{A2DE8A82-A28F-4F3F-B865-D10196B1B874},31056.2742268261,50143969.2413079
1623,1623,HGU : 11.134 Ha,HGU,No. 41/HGU/BPN/99,11134, ,66,varies,18,Sime Darby,49659.3298689,HGU,12497,IDN,PT. ANEKA INTI PERSADA,PT. ANEKA INTI PERSADA,8c5a04f3-62f6-4004-b417-dd09d5307165,{76F2CEA4-4E1D-42C8-AE68-EFBD67AFBCD1},49659.3296203714,125820511.013621
1624,1624, , , ,0, ,99,varies,0,No group,38715.8798119, ,5288,IDN,PT. PADASA ENAM UTAMA,PT. PADASA ENAM UTAMA 1,57571935-d1da-4ca9-a817-e4fc74486db0,{6A35C317-43AC-4306-B96A-585742D309A2},38715.8798146219,53240503.2886556
1625,1625,"HGU : 2.196,00 Ha",HGU,No. 61/HGU/BPN/94,2196.27, ,68,varies,0,Sinar Mas,103175.125051,HGU,8751,IDN,PT. RAMAJAYA PRAMUKTI,PT. RAMAJAYA PRAMUKTI,4f8f689b-f4cb-4cb0-8ca6-0286bd329b86,{1F5C3458-FC9E-483E-AFD1-A611EA2216FD},103175.124773434,88107252.6522409
1626,1626,"HGU : 553,00 Ha",HGU,No. 83/HGU/BPN/94,553, ,99,varies,0,No group,38418.6539551,HGU,6049,IDN,PT. TEKNIK UMUM,PT. TEKNIK UMUM,512caebd-2449-4d91-ba8d-992f6d8f6bd7,{8583DC1C-EC73-4979-9747-79587D0ACF5C},38418.6537849947,60907546.258884
1627,1627,"HGU : 2.263,00 Ha",HGU,No. 87/HGU/BPN/98,2263, ,94,varies,0,Surya Dumai Group,44591.3142261,HGU,6701,IDN,PT. KARYA TAMA BAKTI MULIA,PT. KARYA TAMA BAKTI MULIA 1,40e69dec-e864-4a8e-8b88-d4f88d750cb2,{2E14A1A9-07ED-4385-8715-BB66D9EF16ED},44591.3137561267,67462019.2602388
1628,1628,"HGU : 5.764,00 Ha",HGU,No. 78/HGU/BPN/99,5764, ,17,varies,0,Duta Palma Group,36845.6514596,HGU,6196,IDN,PT. JOHAN SENTOSA,PT. JOHAN SENTOSA,9c4f971c-5045-4329-bbb1-50fdc5574cea,{15B39E61-0ED4-4790-880C-3919A0714FFE},36845.6516080519,62377300.7484878
1629,1629,"HGU : 3.671,00 Ha",HGU,No. 90/HGU/BPN/98,3671, ,99,varies,0,No group,45496.5559661,HGU,6513,IDN,PT. CIPTA DAYA SEJATI LUHUR,PT. CIPTA DAYA SEJATI LUHUR,7f31a2fc-d6d7-44b5-949e-56c72ab57d63,{A482F17E-92F5-4F80-833E-A88586DD0C22},45496.5560287878,65577268.3527829
1630,1630,"HGU : 5.027,70 Ha",HGU,No. 38/HGU/BPN/2000,5027.7,Asian Agri,102,varies,0,RGE Group,46041.5844517,HGU,7303,IDN,PT. PUSAKA MEGAH BUMI NUSANTARA,PT. PUSAKA MEGAH BUMI NUSANTARA,5ec3f6e5-d66d-42ec-ad2a-5d3f02a2ef2e,{AB791B02-6681-4D51-AE40-077DBC1640ED},46041.5847292956,73520779.5029668
1631,1631,"HGU : 12.270,50 Ha",HGU,No. 88/HGU/BPN/1999,12270.5,Asian Agri,102,varies,0,RGE Group,49068.9893343,HGU,14837,IDN,PT. RAJA GARUDA MAS SEJATI,PT. RAJA GARUDA MAS SEJATI,2a96972d-5f30-47cd-b044-a84d7f9654a5,{A108ED10-BCFD-45F3-9566-87BF3000D360},49068.9894995464,149375676.206609
1632,1632,"HGU : 3.520,00 Ha",HGU, ,0, ,94,varies,0,Surya Dumai Group,43054.7699114,HGU,4193,IDN,PT. PERTISA,PT. PERTISA,d14a8b56-8fd2-4f0b-948a-feab1fc9b965,{A1A33258-DB0F-44D4-826E-4BFE1ACF774A},43054.7696757837,42208086.797612
1633,1633,"HGU : 12.474,10 Ha",HGU,No. 94/HGU/BPN/99,12474.1, ,60,varies,0,Salim Group,90589.051849,HGU,12247,IDN,PT. SERIKAT PUTRA,PT. SERIKAT PUTRA,e7731a12-584a-405c-ad14-4d4fd4d00edc,{BD72D744-0403-4D06-A5A7-9152EC7BA0A8},90589.0515410186,123293137.18009
1634,1634,"HGU : 2.552,84 Ha",HGU,No. 157/HGU/BPN/97,2552.84, ,99,varies,0,No group,23394.6428651,HGU,2805,IDN,PT. GANDA BUANINDO,PT. GANDA BUANINDO,9a1d9f23-2b79-4c88-a934-8d77a4fae0f5,{27204300-3DF4-4D0C-9E47-95FAD1D2E351},23394.6427545284,28244019.6611183
1635,1635,"HGU : 3.952,00 Ha",HGU,No. 17/HGU/BPN/94,3952, ,99,varies,0,No group,44507.618375,HGU,4327,IDN,PT. BLANGKOLAM,PT. BLANGKOLAM 1,360aa1e2-9568-49b0-8535-ea95a8a9c96d,{DD9F7C05-0E51-4833-95B5-9E892C8A6FDB},44507.6187940106,43565170.8321336
1636,1636, , , ,0, ,99,varies,0,No group,40287.0262119, ,2891,IDN,PT. ALFA GLORY,PT. ALFA GLORY 1,a097728e-037d-4d2f-9864-7d2e90b6c76d,{F9055D88-AAFA-4443-8D53-A45CACC790A2},40287.0263629036,29102012.1599753
1637,1637, , , ,0, ,99,varies,0,No group,39275.7801, ,5025,IDN,PT. BLANGKOLAM,PT. BLANGKOLAM 2,a54af62a-2554-4608-836b-ff370dcfcc43,{8F9890B2-81AA-4A29-BCF4-BC856066A74B},39275.7802008952,50590084.6155589
1638,1638,"HGU : 2.094,88  Ha",HGU,No. 61/HGU/BPN/2000,2094.88, ,99,varies,0,No group,14207.0015239,HGU,970,IDN,PT. ALFA GLORY,PT. ALFA GLORY 2,3adb1f45-ae09-4cb4-8e14-287d41693097,{8455801A-912E-4639-BA90-429396C67425},14207.0013453503,9768636.67496065
1639,1639,"HGU : 4.196,00 Ha",HGU, ,0, ,17,varies,0,Duta Palma Group,36836.3464481,HGU,4872,IDN,PT. WANA JINGGA TIMUR,PT. WANA JINGGA TIMUR,ef5a25f0-946f-4304-9ac4-c2dce830b23b,{085EB46E-B659-446F-B151-C9847EC0BD72},36836.3462947812,49051888.0901394
1640,1640,"HGU :  9.848,00 Ha",HGU, ,0, ,99,varies,0,No group,29372.3336078,HGU,4367,IDN,PT. INECDA,PT. INECDA 1,5acf1c04-8883-475f-88f0-384fe9e6a0b1,{AEC88C01-C11F-4178-9F60-72D2565384B3},29372.3334948908,43973569.1053473
1641,1641,Izin Lokasi,Izin Lokasi, ,0, ,99,varies,0,No group,232508.809103,Izin Lokasi,23908,IDN,PT. TRI BAKTI SARIMAS,PT. TRI BAKTI SARIMAS,6b346344-d4b8-4932-9248-d481bc15e1f2,{C264562F-07F6-4ED8-85D5-961F098044B8},232508.809171597,240736343.236253
1642,1642,"HGU : 8.000,00 Ha",HGU, ,0, ,99,varies,0,No group,49057.684702,HGU,10767,IDN,PT. RIAU SAKTI UNITED PLANT,PT. RIAU SAKTI UNITED PLANT,9ea6a7f2-7908-4d72-ac84-863320ea9abf,{B88B7CA5-19AF-490F-BD76-AA9DF553B942},49057.6848560225,108404040.071704
1643,1643,"HGU : 1.500,00 Ha",HGU,No. 20/RS/HGU/87,1500, ,99,varies,0,No group,15203.327982,HGU,1235,IDN,PT. POLITANI KATULISTIWA,PT. POLITANI KATULISTIWA,a246adf0-83b3-450f-bf5f-5462940171d6,{F409F86B-109C-4541-B1D3-D69230DECE0E},15203.3278940189,12437388.898488
1644,1644,"HGU : 8.929,00 Ha",HGU, ,0, ,17,varies,0,Duta Palma Group,51842.6481235,HGU,8086,IDN,PT. CERENTI SUBUR,PT. CERENTI SUBUR,58832733-d23b-4b46-b54b-4f8bcdff82c1,{60160DB6-4329-4883-A18D-0F4FC24D9A0D},51842.6482759745,81413455.6515671
1645,1645,"HGU : 3.174,76 Ha",HGU,No. 48/HGU/BPN/96,3174.76, ,99,varies,0,No group,44915.0134574,HGU,4292,IDN,PT. SARPINDOGRAHA SAWIT TANI,PT. SARPINDOGRAHA SAWIT TANI 1,c9f0ca7e-5c7c-4373-b62f-035784b4df1f,{5980E573-5A66-49D6-9772-BE159B204647},44915.0133935594,43248578.3350418
1646,1646,"HGU : 1.345,79 Ha",HGU,No. 47/HGU/BPN/96,1345.79, ,99,varies,0,No group,28758.768928,HGU,2841,IDN,PT. SARPINDOGRAHA SAWIT TANI,PT. SARPINDOGRAHA SAWIT TANI 2,d3cc88af-2655-4089-9dde-1ae52f1201bd,{D6C953B4-A937-4672-903F-203DE6AE225D},28758.7688718685,28623001.5660532
1647,1647,Aspek PGT,Aspek PGT, ,0, ,77,varies,25,Wilmar,39640.0522999,Aspek PGT,4358,IDN,PT. DARMA WUNGU GUNA,PT. DARMA WUNGU GUNA,791ac86c-5935-42b1-bfb0-3e0349309cf8,{F047BDDB-1F52-4F87-A319-2F5528450679},39640.0523821918,43903035.6569243
1648,1648, , , ,0, ,77,varies,25,Wilmar,24877.1401278, ,3712,IDN,PT. MURINI SAMSAM,PT. MURINI SAMSAM 1,88acd431-3bfc-48de-9c54-19643fbd0957,{391261C0-2C78-49F8-9B81-6366C12B38ED},24877.1399927411,37385307.8108065
1649,1649,"HGU : 11.621,20 Ha",HGU,No. 51/HGU/BPN/97,11621.2, ,68,varies,0,Sinar Mas,52007.241344,HGU,14814,IDN,PT. IVO MAS TUNGGAL,PT. IVO MAS TUNGGAL 1,d364cfb9-ae23-423a-be5a-85fc864b9867,{B669F3DB-B553-42DD-82A7-34BD46E4B9DC},52007.2413998442,149177285.280919
1650,1650,Pelepasan Kawasan,Pelepasan Kawasan, ,0, ,99,varies,0,No group,68771.4783582,Pelepasan Kawasan,8661,IDN,PT. KILAU KEMUNING,PT. KILAU KEMUNING,ae4cc4ed-0802-4fdb-b907-8916cf77c74a,{0024E2A8-8CF4-4231-BDCB-8BD8C0D88438},68771.4782344876,87306343.9978649
1651,1651,HGU : 20.000 Ha,HGU, ,0, ,99,varies,0,No group,92353.5784905,HGU,23290,IDN,PT. PERKEBUNAN V (SEI. GALUH),PT. PERKEBUNAN V (SEI. GALUH),16fa05dc-bbe8-4fd4-8bea-e6f01ad63ce4,{596A73C1-DC7D-41C1-8920-F0C0D989D239},92353.5780273527,234486709.484105
1652,1652,"HGU : 1.724,00 Ha",HGU,No. 85/HGU/BPN/98,1724, ,80,varies,0,Adimulya Group,26242.783481,HGU,1615,IDN,PT. SURYA AGROLIKA REKSA,PT. SURYA AGROLIKA REKSA 1,a6d6a3d3-a1be-40b0-97b4-cbebeed0a818,{2CB10146-296E-43E5-97F3-4EF9F0A8A60E},26242.7835399962,16263307.4034683
1653,1653,Izin Lokasi,Izin Lokasi, ,0, ,99,varies,0,No group,17167.792066,Izin Lokasi,1658,IDN,PT. UNICO BIMASARI,PT. UNICO BIMASARI 1,f0d47260-aabe-4940-89cc-16ad959b914e,{0EB3CBC2-F34C-46CB-9E7F-C97EF061F46E},17167.7920808446,16692306.5524152
1654,1654,"HGU :  2.551,00 Ha",HGU, ,0, ,99,varies,0,No group,76515.5160612,HGU,8880,IDN,PT. PERKEBUNAN V (PIR SEI. SIASAM),PT. PERKEBUNAN V (PIR SEI. SIASAM),f1893f13-7f2b-4a2a-b6b6-f625be77587b,{71BD9773-D710-4108-8491-0633610F06BF},76515.5155793616,89409368.2783823
1655,1655,(Tidak Ada Data),(Tidak Ada Data), ,0, ,99,varies,0,No group,16045.0132203,(Tidak Ada Data),1051,IDN,PT. BUDI DATA,PT. BUDI DATA,1b51a83c-2135-47f9-a681-5b2e7015c086,{26F7916F-AA5D-4B95-84A7-409753D87E97},16045.01292614,10578018.6424235
1656,1656,"HGU :  3.602,00 Ha",HGU, ,0, ,99,varies,0,No group,75952.8104788,HGU,16517,IDN,PT. PERKEBUNAN V (PIR SEI. TAPUNG),PT. PERKEBUNAN V (PIR SEI. TAPUNG),6292af6a-4062-44d7-b546-3984f1e2fe04,{BA0E203E-0805-4CD8-A865-FAC520AD6F03},75952.8104901818,166303682.006303
1657,1657,"HGU : 5.384,00 Ha",HGU, ,0, ,17,varies,0,Duta Palma Group,45102.1285865,HGU,8756,IDN,PT. KENCANA AMAL TANI,PT. KENCANA AMAL TANI,c2bdd3b8-3114-419a-9453-969cfbca3fdc,{BBF43DFB-831B-456E-9E88-67FB30DDD4F9},45102.1291047459,88157538.1762289
1658,1658,"HGU : 7.168,00 Ha",HGU, ,0, ,99,varies,0,No group,122928.594068,HGU,43695,IDN,PT. PERKEBUNAN V (PIR BUATAN),PT. PERKEBUNAN V (PIR BUATAN),36de79e9-788e-45d6-8e7c-295a302f6e9d,{B7651C7B-77B0-4707-9793-BB3A9C63F249},122928.594097078,439937770.568607
1659,1659,"HGU : 7.168,00 Ha",HGU, ,0, ,99,varies,0,No group,6293.49095583,HGU,2,IDN,PT. PERKEBUNAN V (PIR BUATAN),PT. PERKEBUNAN V (PIR BUATAN),ca44c78f-355e-4708-9cde-1d0ea5624996,{04B8A02F-754D-4872-9FA3-8B510A48423C},6293.49095324899,16549.3774310805
1660,1660,Izin Lokasi,Izin Lokasi, ,0, ,94,varies,0,Surya Dumai Group,82317.5236446,Izin Lokasi,17483,IDN,PT. DUTA SWAKARSA INDAH,PT. DUTA SWAKARSA INDAH,d8cad464-6278-47c5-9073-70170f661fc9,{BED68AB6-1480-4D9E-AC76-46828B11D14C},82317.5235985758,176041844.575548
1661,1661,"HGU : 1.724,00 Ha",HGU,No. 85/HGU/BPN/98,1724, ,80,varies,0,Adimulya Group,35311.1805537,HGU,1803,IDN,PT. SURYA AGROLIKA REKSA,PT. SURYA AGROLIKA REKSA 2,b1ad2462-b169-41f5-86a6-47c3495482fe,{1CAD13DE-6C98-4A44-981E-3ACA0D15AE7A},35311.1804715705,18155004.8457333
1662,1662,"HGU : 2.090,79 Ha",HGU,No. 30/HGU/BPN/2001,2090.79, ,99,varies,0,No group,39475.7454875,HGU,8671,IDN,PT. DARMALI JAYA LESTARI,PT. DARMALI JAYA LESTARI,68b922a9-a958-4e58-a1ac-4ac00c82014f,{60A834F3-D8F9-4ACC-AF29-4827F1A9B022},39475.7453427603,87333416.7442368
1663,1663,"HGU : 8.000,00 Ha",HGU, ,0, ,99,varies,0,No group,29529.3534974,HGU,3956,IDN,PT. TUMPUAN,PT. TUMPUAN,7b8734d3-0756-4bd5-8e3c-48fdbc12742e,{D676FC97-364C-4B40-8541-4C2035DC9C64},29529.3536934513,39849948.8875868
1664,1664,"HGU : 1.064,00 Ha",HGU,No. 57/HGU/BPN/96,1064,Astra Agro Lestari,5,varies,1,Astra International,71901.0118192,HGU,17370,IDN,PT. TUNGGAL PERKASA,PT. TUNGGAL PERKASA,a9a8c267-730e-4e6a-94e6-a9b99c846cf9,{E4B75D78-2CAC-460F-9E4C-E47B44988FEC},71901.0118983932,174878878.920645
1665,1665,"HGU : 4.563,75 Ha",HGU,No. 17/HGU/1993,4563.75, ,99,varies,0,No group,46607.6617623,HGU,5515,IDN,PT. HUTAHAEAN,PT. HUTAHAEAN,7aaa2606-da01-4478-8137-19918528f18c,{6622836A-EFAA-44CA-A044-1B2AEA3C8A06},46607.6617457074,55539724.5286723
